****************** Adaptive GRAND laplacian function ******************
****************** Adaptive GRAND laplacian function ******************
GNNEarly
m1.module.weight
torch.Size([80, 3703])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([6, 80])
m2.module.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.odefunc.k_d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.k_d
torch.Size([80])
odeblock.multihead_att_layer.output_var
torch.Size([1])
odeblock.multihead_att_layer.lengthscale
torch.Size([1])
odeblock.multihead_att_layer.Q.weight
torch.Size([32, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([32])
odeblock.multihead_att_layer.V.weight
torch.Size([32, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([32])
odeblock.multihead_att_layer.K.weight
torch.Size([32, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([32])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 4])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
Epoch: 001/100, Runtime 0.529659, Loss 1.796623, forward nfe 140, backward nfe 0, Train: 0.1667, Val: 0.1478, Test: 0.1468, Best time: 0.0419
Epoch: 002/100, Runtime 0.476779, Loss 1.784545, forward nfe 522, backward nfe 0, Train: 0.3500, Val: 0.2899, Test: 0.3032, Best time: 0.0403
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 003/100, Runtime 0.464026, Loss 1.771945, forward nfe 898, backward nfe 0, Train: 0.4083, Val: 0.3739, Test: 0.3484, Best time: 0.0394
Epoch: 004/100, Runtime 0.484495, Loss 1.744903, forward nfe 1292, backward nfe 0, Train: 0.5583, Val: 0.5435, Test: 0.5016, Best time: 1.4754
Epoch: 005/100, Runtime 0.469362, Loss 1.722297, forward nfe 1680, backward nfe 0, Train: 0.6500, Val: 0.6196, Test: 0.5629, Best time: 3.5262
Epoch: 006/100, Runtime 0.469027, Loss 1.705652, forward nfe 2062, backward nfe 0, Train: 0.6750, Val: 0.6572, Test: 0.6177, Best time: 4.4191
Epoch: 007/100, Runtime 0.450374, Loss 1.659862, forward nfe 2438, backward nfe 0, Train: 0.6833, Val: 0.6833, Test: 0.6532, Best time: 5.4275
Epoch: 008/100, Runtime 0.447425, Loss 1.650283, forward nfe 2814, backward nfe 0, Train: 0.7083, Val: 0.6913, Test: 0.6677, Best time: 2.2296
Epoch: 009/100, Runtime 0.461197, Loss 1.616791, forward nfe 3184, backward nfe 0, Train: 0.7083, Val: 0.6913, Test: 0.6677, Best time: 35.0000
Epoch: 010/100, Runtime 0.435890, Loss 1.615696, forward nfe 3560, backward nfe 0, Train: 0.7083, Val: 0.6913, Test: 0.6677, Best time: 35.0000
Epoch: 011/100, Runtime 0.426708, Loss 1.606513, forward nfe 3918, backward nfe 0, Train: 0.7083, Val: 0.6935, Test: 0.6742, Best time: 2.4172
Epoch: 012/100, Runtime 0.426757, Loss 1.617911, forward nfe 4276, backward nfe 0, Train: 0.7000, Val: 0.7036, Test: 0.7081, Best time: 8.8459
Epoch: 013/100, Runtime 0.433973, Loss 1.541994, forward nfe 4634, backward nfe 0, Train: 0.7250, Val: 0.7087, Test: 0.6919, Best time: 12.5425
Epoch: 014/100, Runtime 0.395968, Loss 1.520479, forward nfe 4980, backward nfe 0, Train: 0.7250, Val: 0.7087, Test: 0.6919, Best time: 35.0000
Epoch: 015/100, Runtime 0.413975, Loss 1.431756, forward nfe 5314, backward nfe 0, Train: 0.7250, Val: 0.7087, Test: 0.6919, Best time: 35.0000
Epoch: 016/100, Runtime 0.408015, Loss 1.406656, forward nfe 5648, backward nfe 0, Train: 0.7250, Val: 0.7087, Test: 0.6919, Best time: 35.0000
Epoch: 017/100, Runtime 0.423974, Loss 1.429242, forward nfe 5982, backward nfe 0, Train: 0.7583, Val: 0.7225, Test: 0.7226, Best time: 11.2180
Epoch: 018/100, Runtime 0.405874, Loss 1.338946, forward nfe 6316, backward nfe 0, Train: 0.7667, Val: 0.7261, Test: 0.7226, Best time: 13.5102
Epoch: 019/100, Runtime 0.404155, Loss 1.319467, forward nfe 6644, backward nfe 0, Train: 0.8083, Val: 0.7341, Test: 0.7242, Best time: 22.7342
Epoch: 020/100, Runtime 0.399909, Loss 1.258548, forward nfe 6972, backward nfe 0, Train: 0.8083, Val: 0.7442, Test: 0.7468, Best time: 23.4754
Epoch: 021/100, Runtime 0.376651, Loss 1.221939, forward nfe 7288, backward nfe 0, Train: 0.8417, Val: 0.7493, Test: 0.7565, Best time: 24.2511
Epoch: 022/100, Runtime 0.388590, Loss 1.184356, forward nfe 7604, backward nfe 0, Train: 0.8417, Val: 0.7493, Test: 0.7565, Best time: 35.0000
Epoch: 023/100, Runtime 0.385576, Loss 1.184952, forward nfe 7920, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 31.5312
Epoch: 024/100, Runtime 0.387331, Loss 1.158850, forward nfe 8224, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 025/100, Runtime 0.358462, Loss 1.119167, forward nfe 8528, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 026/100, Runtime 0.359049, Loss 1.049933, forward nfe 8820, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 027/100, Runtime 0.359649, Loss 1.115041, forward nfe 9112, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 028/100, Runtime 0.362929, Loss 1.148793, forward nfe 9404, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 029/100, Runtime 0.344667, Loss 1.091296, forward nfe 9696, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 030/100, Runtime 0.354091, Loss 1.098354, forward nfe 9976, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 031/100, Runtime 0.335991, Loss 1.008068, forward nfe 10262, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 032/100, Runtime 0.332416, Loss 1.033394, forward nfe 10536, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 033/100, Runtime 0.336754, Loss 1.056727, forward nfe 10810, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 034/100, Runtime 0.331957, Loss 1.054541, forward nfe 11078, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 035/100, Runtime 0.315080, Loss 1.127923, forward nfe 11346, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 036/100, Runtime 0.332546, Loss 1.064892, forward nfe 11602, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
Epoch: 037/100, Runtime 0.327307, Loss 1.055578, forward nfe 11864, backward nfe 0, Train: 0.8333, Val: 0.7551, Test: 0.7435, Best time: 35.0000
