2022-06-04 21:09:39,087 INFO    MainThread:3590106 [internal.py:wandb_internal():90] W&B internal server running at pid: 3590106, started at: 2022-06-04 21:09:39.087191
2022-06-04 21:09:39,092 DEBUG   SenderThread:3590106 [sender.py:send():232] send: header
2022-06-04 21:09:39,092 DEBUG   SenderThread:3590106 [sender.py:send():232] send: run
2022-06-04 21:09:39,100 INFO    WriterThread:3590106 [datastore.py:open_for_write():75] open: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220604_210938-adaptive_grand-lr_T=55,seed=2,dataset=Pubmed/run-adaptive_grand-lr_T=55,seed=2,dataset=Pubmed.wandb
2022-06-04 21:09:39,608 DEBUG   HandlerThread:3590106 [handler.py:handle_request():141] handle_request: check_version
2022-06-04 21:09:39,614 INFO    SenderThread:3590106 [dir_watcher.py:__init__():197] watching files in: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220604_210938-adaptive_grand-lr_T=55,seed=2,dataset=Pubmed/files
2022-06-04 21:09:39,615 INFO    SenderThread:3590106 [sender.py:_start_run_threads():811] run started: adaptive_grand-lr_T=55,seed=2,dataset=Pubmed with start time 1654351778
2022-06-04 21:09:39,615 DEBUG   SenderThread:3590106 [sender.py:send():232] send: summary
2022-06-04 21:09:39,616 INFO    SenderThread:3590106 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-04 21:09:39,616 DEBUG   SenderThread:3590106 [sender.py:send_request():246] send_request: check_version
2022-06-04 21:09:39,804 DEBUG   HandlerThread:3590106 [handler.py:handle_request():141] handle_request: run_start
2022-06-04 21:09:39,819 DEBUG   HandlerThread:3590106 [meta.py:__init__():35] meta init
2022-06-04 21:09:39,819 DEBUG   HandlerThread:3590106 [meta.py:__init__():49] meta init done
2022-06-04 21:09:39,819 DEBUG   HandlerThread:3590106 [meta.py:probe():209] probe
2022-06-04 21:09:39,826 DEBUG   HandlerThread:3590106 [meta.py:_setup_git():199] setup git
2022-06-04 21:09:39,844 DEBUG   HandlerThread:3590106 [meta.py:_setup_git():206] setup git done
2022-06-04 21:09:39,845 DEBUG   HandlerThread:3590106 [meta.py:_save_pip():53] save pip
2022-06-04 21:09:39,845 DEBUG   HandlerThread:3590106 [meta.py:_save_pip():67] save pip done
2022-06-04 21:09:39,845 DEBUG   HandlerThread:3590106 [meta.py:_save_conda():74] save conda
