****************** Adaptive GRAND laplacian function ******************
****************** Adaptive GRAND laplacian function ******************
GNNEarly
m1.module.weight
torch.Size([80, 1433])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([7, 80])
m2.module.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.odefunc.k_d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.k_d
torch.Size([80])
odeblock.multihead_att_layer.Q.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([128])
odeblock.multihead_att_layer.V.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([128])
odeblock.multihead_att_layer.K.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([128])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 001/100, Runtime 6.305039, Loss 1.948273, forward nfe 164, backward nfe 0, Train: 0.2143, Val: 0.3412, Test: 0.3096, Best time: 13.5532
Epoch: 002/100, Runtime 6.356397, Loss 2.003999, forward nfe 780, backward nfe 0, Train: 0.2143, Val: 0.3412, Test: 0.3096, Best time: 85.0000
Epoch: 003/100, Runtime 6.310879, Loss 1.957905, forward nfe 1390, backward nfe 0, Train: 0.2143, Val: 0.3412, Test: 0.3096, Best time: 85.0000
Epoch: 004/100, Runtime 6.085663, Loss 1.926558, forward nfe 1994, backward nfe 0, Train: 0.2143, Val: 0.3412, Test: 0.3096, Best time: 85.0000
Epoch: 005/100, Runtime 6.020734, Loss 1.895662, forward nfe 2586, backward nfe 0, Train: 0.3500, Val: 0.3434, Test: 0.3299, Best time: 2.2354
Epoch: 006/100, Runtime 6.023402, Loss 1.826334, forward nfe 3160, backward nfe 0, Train: 0.6929, Val: 0.5816, Test: 0.5868, Best time: 22.3421
Epoch: 007/100, Runtime 5.577436, Loss 1.717510, forward nfe 3722, backward nfe 0, Train: 0.8786, Val: 0.8301, Test: 0.8325, Best time: 30.6708
Epoch: 008/100, Runtime 5.581013, Loss 1.569479, forward nfe 4266, backward nfe 0, Train: 0.8786, Val: 0.8301, Test: 0.8325, Best time: 85.0000
Epoch: 009/100, Runtime 5.316200, Loss 1.389374, forward nfe 4798, backward nfe 0, Train: 0.8786, Val: 0.8301, Test: 0.8325, Best time: 85.0000
Epoch: 010/100, Runtime 5.135767, Loss 1.194157, forward nfe 5324, backward nfe 0, Train: 0.8786, Val: 0.8301, Test: 0.8325, Best time: 85.0000
Epoch: 011/100, Runtime 5.374804, Loss 1.007570, forward nfe 5844, backward nfe 0, Train: 0.8786, Val: 0.8301, Test: 0.8325, Best time: 85.0000
Epoch: 012/100, Runtime 5.184341, Loss 0.825956, forward nfe 6358, backward nfe 0, Train: 0.8786, Val: 0.8301, Test: 0.8325, Best time: 85.0000
Epoch: 013/100, Runtime 4.935234, Loss 0.702357, forward nfe 6848, backward nfe 0, Train: 0.8786, Val: 0.8301, Test: 0.8325, Best time: 85.0000
Epoch: 014/100, Runtime 4.693870, Loss 0.603401, forward nfe 7326, backward nfe 0, Train: 0.8786, Val: 0.8301, Test: 0.8325, Best time: 85.0000
