2022-05-24 21:23:58,255 INFO    MainThread:513543 [internal.py:wandb_internal():90] W&B internal server running at pid: 513543, started at: 2022-05-24 21:23:58.255371
2022-05-24 21:23:58,263 INFO    WriterThread:513543 [datastore.py:open_for_write():75] open: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220524_212357-adaptive_grand-lr_T=5,seed=2,dataset=Citeseer/run-adaptive_grand-lr_T=5,seed=2,dataset=Citeseer.wandb
2022-05-24 21:23:58,264 DEBUG   SenderThread:513543 [sender.py:send():232] send: header
2022-05-24 21:23:58,265 DEBUG   SenderThread:513543 [sender.py:send():232] send: run
2022-05-24 21:23:58,612 DEBUG   HandlerThread:513543 [handler.py:handle_request():141] handle_request: check_version
2022-05-24 21:23:58,621 INFO    SenderThread:513543 [dir_watcher.py:__init__():197] watching files in: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220524_212357-adaptive_grand-lr_T=5,seed=2,dataset=Citeseer/files
2022-05-24 21:23:58,621 INFO    SenderThread:513543 [sender.py:_start_run_threads():811] run started: adaptive_grand-lr_T=5,seed=2,dataset=Citeseer with start time 1653402237
2022-05-24 21:23:58,621 DEBUG   SenderThread:513543 [sender.py:send():232] send: summary
2022-05-24 21:23:58,622 INFO    SenderThread:513543 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-05-24 21:23:58,622 DEBUG   SenderThread:513543 [sender.py:send_request():246] send_request: check_version
2022-05-24 21:23:58,817 DEBUG   HandlerThread:513543 [handler.py:handle_request():141] handle_request: run_start
2022-05-24 21:23:58,828 DEBUG   HandlerThread:513543 [meta.py:__init__():35] meta init
2022-05-24 21:23:58,829 DEBUG   HandlerThread:513543 [meta.py:__init__():49] meta init done
2022-05-24 21:23:58,829 DEBUG   HandlerThread:513543 [meta.py:probe():209] probe
2022-05-24 21:23:58,835 DEBUG   HandlerThread:513543 [meta.py:_setup_git():199] setup git
2022-05-24 21:23:58,854 DEBUG   HandlerThread:513543 [meta.py:_setup_git():206] setup git done
2022-05-24 21:23:58,854 DEBUG   HandlerThread:513543 [meta.py:_save_pip():53] save pip
2022-05-24 21:23:58,854 DEBUG   HandlerThread:513543 [meta.py:_save_pip():67] save pip done
2022-05-24 21:23:58,855 DEBUG   HandlerThread:513543 [meta.py:_save_conda():74] save conda
2022-05-24 21:23:59,628 INFO    Thread-7  :513543 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220524_212357-adaptive_grand-lr_T=5,seed=2,dataset=Citeseer/files/requirements.txt
2022-05-24 21:23:59,629 INFO    Thread-7  :513543 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220524_212357-adaptive_grand-lr_T=5,seed=2,dataset=Citeseer/files/wandb-summary.json
2022-05-24 21:23:59,629 INFO    Thread-7  :513543 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220524_212357-adaptive_grand-lr_T=5,seed=2,dataset=Citeseer/files/conda-environment.yaml
2022-05-24 21:24:01,629 INFO    Thread-7  :513543 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220524_212357-adaptive_grand-lr_T=5,seed=2,dataset=Citeseer/files/conda-environment.yaml
2022-05-24 21:24:01,767 DEBUG   HandlerThread:513543 [meta.py:_save_conda():84] save conda done
2022-05-24 21:24:01,768 DEBUG   HandlerThread:513543 [meta.py:probe():247] probe done
2022-05-24 21:24:01,774 DEBUG   SenderThread:513543 [sender.py:send():232] send: files
2022-05-24 21:24:01,775 INFO    SenderThread:513543 [sender.py:_save_file():948] saving file wandb-metadata.json with policy now
2022-05-24 21:24:01,784 DEBUG   HandlerThread:513543 [handler.py:handle_request():141] handle_request: stop_status
2022-05-24 21:24:01,784 DEBUG   SenderThread:513543 [sender.py:send_request():246] send_request: stop_status
2022-05-24 21:24:02,091 DEBUG   SenderThread:513543 [sender.py:send():232] send: telemetry
2022-05-24 21:24:02,509 INFO    Thread-11 :513543 [upload_job.py:push():132] Uploaded file /tmp/tmpc8li_3pxwandb/ccuj4ff9-wandb-metadata.json
2022-05-24 21:24:02,630 INFO    Thread-7  :513543 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220524_212357-adaptive_grand-lr_T=5,seed=2,dataset=Citeseer/files/wandb-metadata.json
2022-05-24 21:24:02,630 INFO    Thread-7  :513543 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220524_212357-adaptive_grand-lr_T=5,seed=2,dataset=Citeseer/files/output.log
2022-05-24 21:24:06,292 DEBUG   HandlerThread:513543 [handler.py:handle_request():141] handle_request: partial_history
2022-05-24 21:24:06,295 DEBUG   SenderThread:513543 [sender.py:send():232] send: history
2022-05-24 21:24:06,296 DEBUG   SenderThread:513543 [sender.py:send():232] send: summary
2022-05-24 21:24:06,300 INFO    SenderThread:513543 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-05-24 21:24:06,496 DEBUG   HandlerThread:513543 [handler.py:handle_request():141] handle_request: partial_history
2022-05-24 21:24:06,498 DEBUG   SenderThread:513543 [sender.py:send():232] send: history
2022-05-24 21:24:06,498 DEBUG   SenderThread:513543 [sender.py:send():232] send: summary
2022-05-24 21:24:06,499 INFO    SenderThread:513543 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-05-24 21:24:06,633 INFO    Thread-7  :513543 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220524_212357-adaptive_grand-lr_T=5,seed=2,dataset=Citeseer/files/wandb-summary.json
2022-05-24 21:24:06,696 DEBUG   HandlerThread:513543 [handler.py:handle_request():141] handle_request: partial_history
2022-05-24 21:24:06,698 DEBUG   SenderThread:513543 [sender.py:send():232] send: history
2022-05-24 21:24:06,699 DEBUG   SenderThread:513543 [sender.py:send():232] send: summary
