****************** Adaptive GRAND laplacian function ******************
****************** Adaptive GRAND laplacian function ******************
GNNEarly
m1.module.weight
torch.Size([128, 500])
m1.module.bias
torch.Size([128])
m2.module.weight
torch.Size([3, 128])
m2.module.bias
torch.Size([3])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([128, 128])
odeblock.odefunc.d
torch.Size([128])
odeblock.odefunc.k_d
torch.Size([128])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([128, 128])
odeblock.reg_odefunc.odefunc.d
torch.Size([128])
odeblock.reg_odefunc.odefunc.k_d
torch.Size([128])
odeblock.multihead_att_layer.Q.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.Q.bias
torch.Size([16])
odeblock.multihead_att_layer.V.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.V.bias
torch.Size([16])
odeblock.multihead_att_layer.K.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.K.bias
torch.Size([16])
odeblock.multihead_att_layer.Wout.weight
torch.Size([128, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([128])
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: AdaptiveHeunSolver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 001/100, Runtime 35.566208, Loss 1.101006, forward nfe 92, backward nfe 3481, Train: 0.6333, Val: 0.5833, Test: 0.5725, Best time: 0.2370
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 002/100, Runtime 36.773564, Loss 1.096850, forward nfe 570, backward nfe 7081, Train: 0.7000, Val: 0.6257, Test: 0.6201, Best time: 55.0173
Epoch: 003/100, Runtime 35.762275, Loss 1.087390, forward nfe 1054, backward nfe 10635, Train: 0.7000, Val: 0.6257, Test: 0.6201, Best time: 40.0000
Epoch: 004/100, Runtime 37.021442, Loss 1.070743, forward nfe 1538, backward nfe 14388, Train: 0.7000, Val: 0.6257, Test: 0.6201, Best time: 40.0000
Epoch: 005/100, Runtime 95.683961, Loss 1.041893, forward nfe 2028, backward nfe 25133, Train: 0.7000, Val: 0.6257, Test: 0.6201, Best time: 40.0000
Epoch: 006/100, Runtime 72.752372, Loss 1.004609, forward nfe 2518, backward nfe 33244, Train: 0.8000, Val: 0.6889, Test: 0.6828, Best time: 2.4002
Epoch: 007/100, Runtime 73.032132, Loss 0.954584, forward nfe 3008, backward nfe 41296, Train: 0.8000, Val: 0.7125, Test: 0.7042, Best time: 2.3527
Epoch: 008/100, Runtime 58.501192, Loss 0.903087, forward nfe 3498, backward nfe 47615, Train: 0.8167, Val: 0.7139, Test: 0.7063, Best time: 2.3139
Epoch: 009/100, Runtime 58.100531, Loss 0.836843, forward nfe 3988, backward nfe 53880, Train: 0.8167, Val: 0.7146, Test: 0.7036, Best time: 2.2787
Epoch: 010/100, Runtime 40.291806, Loss 0.770427, forward nfe 4472, backward nfe 58121, Train: 0.8167, Val: 0.7146, Test: 0.7036, Best time: 40.0000
Epoch: 011/100, Runtime 40.346895, Loss 0.690537, forward nfe 4956, backward nfe 62303, Train: 0.8167, Val: 0.7146, Test: 0.7036, Best time: 40.0000
Epoch: 012/100, Runtime 35.155684, Loss 0.631088, forward nfe 5440, backward nfe 65860, Train: 0.8167, Val: 0.7146, Test: 0.7036, Best time: 40.0000
Epoch: 013/100, Runtime 34.602832, Loss 0.593415, forward nfe 5924, backward nfe 69370, Train: 0.8333, Val: 0.7167, Test: 0.7131, Best time: 5.1854
Epoch: 014/100, Runtime 33.434934, Loss 0.524008, forward nfe 6408, backward nfe 72699, Train: 0.8333, Val: 0.7208, Test: 0.7183, Best time: 14.1032
Epoch: 015/100, Runtime 34.124020, Loss 0.503885, forward nfe 6886, backward nfe 76105, Train: 0.8333, Val: 0.7271, Test: 0.7231, Best time: 14.1623
Epoch: 016/100, Runtime 49.799996, Loss 0.463469, forward nfe 7364, backward nfe 81429, Train: 0.8667, Val: 0.7389, Test: 0.7307, Best time: 9.0316
Epoch: 017/100, Runtime 45.251993, Loss 0.445660, forward nfe 7848, backward nfe 86123, Train: 0.8833, Val: 0.7479, Test: 0.7368, Best time: 5.2328
Epoch: 018/100, Runtime 42.454490, Loss 0.427213, forward nfe 8338, backward nfe 90567, Train: 0.8667, Val: 0.7590, Test: 0.7470, Best time: 43.4392
Epoch: 019/100, Runtime 53.158613, Loss 0.383926, forward nfe 8828, backward nfe 96320, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 59.1751
Epoch: 020/100, Runtime 61.730940, Loss 0.378748, forward nfe 9312, backward nfe 103117, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 021/100, Runtime 46.417733, Loss 0.356897, forward nfe 9796, backward nfe 108054, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 022/100, Runtime 34.002587, Loss 0.374695, forward nfe 10280, backward nfe 111592, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 023/100, Runtime 29.231787, Loss 0.361416, forward nfe 10764, backward nfe 114476, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 024/100, Runtime 39.234236, Loss 0.363940, forward nfe 11248, backward nfe 118627, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 025/100, Runtime 44.318792, Loss 0.373092, forward nfe 11726, backward nfe 123296, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 026/100, Runtime 39.542635, Loss 0.356719, forward nfe 12204, backward nfe 127394, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 027/100, Runtime 36.598926, Loss 0.343342, forward nfe 12682, backward nfe 131116, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 028/100, Runtime 46.340249, Loss 0.340591, forward nfe 13160, backward nfe 136013, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 029/100, Runtime 33.182894, Loss 0.318420, forward nfe 13638, backward nfe 139371, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 030/100, Runtime 75.217410, Loss 0.333046, forward nfe 14116, backward nfe 147889, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 031/100, Runtime 33.802566, Loss 0.325908, forward nfe 14594, backward nfe 151285, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 032/100, Runtime 33.135336, Loss 0.354539, forward nfe 15072, backward nfe 154617, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 033/100, Runtime 50.477547, Loss 0.310931, forward nfe 15550, backward nfe 159998, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 034/100, Runtime 59.549249, Loss 0.355365, forward nfe 16028, backward nfe 166494, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 035/100, Runtime 41.221072, Loss 0.309667, forward nfe 16506, backward nfe 170834, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
Epoch: 036/100, Runtime 25.754103, Loss 0.307540, forward nfe 16990, backward nfe 173353, Train: 0.8500, Val: 0.7639, Test: 0.7473, Best time: 40.0000
