2022-05-27 09:05:27,945 INFO    MainThread:2848998 [internal.py:wandb_internal():90] W&B internal server running at pid: 2848998, started at: 2022-05-27 09:05:27.944790
2022-05-27 09:05:27,951 INFO    WriterThread:2848998 [datastore.py:open_for_write():75] open: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_090527-adaptive_grand-lr_T=45,seed=4,dataset=Pubmed/run-adaptive_grand-lr_T=45,seed=4,dataset=Pubmed.wandb
2022-05-27 09:05:27,953 DEBUG   SenderThread:2848998 [sender.py:send():232] send: header
2022-05-27 09:05:27,953 DEBUG   SenderThread:2848998 [sender.py:send():232] send: run
2022-05-27 09:05:28,383 INFO    SenderThread:2848998 [dir_watcher.py:__init__():197] watching files in: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_090527-adaptive_grand-lr_T=45,seed=4,dataset=Pubmed/files
2022-05-27 09:05:28,383 DEBUG   HandlerThread:2848998 [handler.py:handle_request():141] handle_request: check_version
2022-05-27 09:05:28,384 INFO    SenderThread:2848998 [sender.py:_start_run_threads():811] run started: adaptive_grand-lr_T=45,seed=4,dataset=Pubmed with start time 1653617127
2022-05-27 09:05:28,384 DEBUG   SenderThread:2848998 [sender.py:send():232] send: summary
2022-05-27 09:05:28,384 INFO    SenderThread:2848998 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-05-27 09:05:28,384 DEBUG   SenderThread:2848998 [sender.py:send_request():246] send_request: check_version
2022-05-27 09:05:28,607 DEBUG   HandlerThread:2848998 [handler.py:handle_request():141] handle_request: run_start
2022-05-27 09:05:28,620 DEBUG   HandlerThread:2848998 [meta.py:__init__():35] meta init
2022-05-27 09:05:28,621 DEBUG   HandlerThread:2848998 [meta.py:__init__():49] meta init done
2022-05-27 09:05:28,621 DEBUG   HandlerThread:2848998 [meta.py:probe():209] probe
2022-05-27 09:05:28,628 DEBUG   HandlerThread:2848998 [meta.py:_setup_git():199] setup git
2022-05-27 09:05:28,650 DEBUG   HandlerThread:2848998 [meta.py:_setup_git():206] setup git done
2022-05-27 09:05:28,650 DEBUG   HandlerThread:2848998 [meta.py:_save_pip():53] save pip
2022-05-27 09:05:28,651 DEBUG   HandlerThread:2848998 [meta.py:_save_pip():67] save pip done
2022-05-27 09:05:28,651 DEBUG   HandlerThread:2848998 [meta.py:_save_conda():74] save conda
2022-05-27 09:05:29,387 INFO    Thread-7  :2848998 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_090527-adaptive_grand-lr_T=45,seed=4,dataset=Pubmed/files/wandb-summary.json
2022-05-27 09:05:29,387 INFO    Thread-7  :2848998 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_090527-adaptive_grand-lr_T=45,seed=4,dataset=Pubmed/files/conda-environment.yaml
2022-05-27 09:05:29,387 INFO    Thread-7  :2848998 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_090527-adaptive_grand-lr_T=45,seed=4,dataset=Pubmed/files/requirements.txt
2022-05-27 09:05:31,577 DEBUG   HandlerThread:2848998 [meta.py:_save_conda():84] save conda done
2022-05-27 09:05:31,577 DEBUG   HandlerThread:2848998 [meta.py:probe():247] probe done
2022-05-27 09:05:31,585 DEBUG   SenderThread:2848998 [sender.py:send():232] send: files
2022-05-27 09:05:31,586 INFO    SenderThread:2848998 [sender.py:_save_file():948] saving file wandb-metadata.json with policy now
2022-05-27 09:05:31,596 DEBUG   HandlerThread:2848998 [handler.py:handle_request():141] handle_request: stop_status
2022-05-27 09:05:31,597 DEBUG   SenderThread:2848998 [sender.py:send_request():246] send_request: stop_status
2022-05-27 09:05:31,895 DEBUG   SenderThread:2848998 [sender.py:send():232] send: telemetry
2022-05-27 09:05:32,386 INFO    Thread-7  :2848998 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_090527-adaptive_grand-lr_T=45,seed=4,dataset=Pubmed/files/conda-environment.yaml
2022-05-27 09:05:32,386 INFO    Thread-7  :2848998 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_090527-adaptive_grand-lr_T=45,seed=4,dataset=Pubmed/files/wandb-metadata.json
2022-05-27 09:05:32,387 INFO    Thread-7  :2848998 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_090527-adaptive_grand-lr_T=45,seed=4,dataset=Pubmed/files/output.log
