2022-05-27 00:07:37,670 INFO    MainThread:2378158 [internal.py:wandb_internal():90] W&B internal server running at pid: 2378158, started at: 2022-05-27 00:07:37.670065
2022-05-27 00:07:37,676 INFO    WriterThread:2378158 [datastore.py:open_for_write():75] open: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_000736-adaptive_grand-lr_T=45,seed=3,dataset=Pubmed/run-adaptive_grand-lr_T=45,seed=3,dataset=Pubmed.wandb
2022-05-27 00:07:37,679 DEBUG   SenderThread:2378158 [sender.py:send():232] send: header
2022-05-27 00:07:37,679 DEBUG   SenderThread:2378158 [sender.py:send():232] send: run
2022-05-27 00:07:38,208 INFO    SenderThread:2378158 [dir_watcher.py:__init__():197] watching files in: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_000736-adaptive_grand-lr_T=45,seed=3,dataset=Pubmed/files
2022-05-27 00:07:38,208 INFO    SenderThread:2378158 [sender.py:_start_run_threads():811] run started: adaptive_grand-lr_T=45,seed=3,dataset=Pubmed with start time 1653584856
2022-05-27 00:07:38,209 DEBUG   SenderThread:2378158 [sender.py:send():232] send: summary
2022-05-27 00:07:38,209 INFO    SenderThread:2378158 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-05-27 00:07:38,211 DEBUG   HandlerThread:2378158 [handler.py:handle_request():141] handle_request: check_version
2022-05-27 00:07:38,212 DEBUG   SenderThread:2378158 [sender.py:send_request():246] send_request: check_version
2022-05-27 00:07:38,433 DEBUG   HandlerThread:2378158 [handler.py:handle_request():141] handle_request: run_start
2022-05-27 00:07:38,447 DEBUG   HandlerThread:2378158 [meta.py:__init__():35] meta init
2022-05-27 00:07:38,447 DEBUG   HandlerThread:2378158 [meta.py:__init__():49] meta init done
2022-05-27 00:07:38,447 DEBUG   HandlerThread:2378158 [meta.py:probe():209] probe
2022-05-27 00:07:38,454 DEBUG   HandlerThread:2378158 [meta.py:_setup_git():199] setup git
2022-05-27 00:07:38,475 DEBUG   HandlerThread:2378158 [meta.py:_setup_git():206] setup git done
2022-05-27 00:07:38,475 DEBUG   HandlerThread:2378158 [meta.py:_save_pip():53] save pip
2022-05-27 00:07:38,476 DEBUG   HandlerThread:2378158 [meta.py:_save_pip():67] save pip done
2022-05-27 00:07:38,476 DEBUG   HandlerThread:2378158 [meta.py:_save_conda():74] save conda
2022-05-27 00:07:39,215 INFO    Thread-7  :2378158 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_000736-adaptive_grand-lr_T=45,seed=3,dataset=Pubmed/files/wandb-summary.json
2022-05-27 00:07:39,216 INFO    Thread-7  :2378158 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_000736-adaptive_grand-lr_T=45,seed=3,dataset=Pubmed/files/requirements.txt
2022-05-27 00:07:39,217 INFO    Thread-7  :2378158 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_000736-adaptive_grand-lr_T=45,seed=3,dataset=Pubmed/files/conda-environment.yaml
2022-05-27 00:07:41,215 INFO    Thread-7  :2378158 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_000736-adaptive_grand-lr_T=45,seed=3,dataset=Pubmed/files/conda-environment.yaml
2022-05-27 00:07:41,359 DEBUG   HandlerThread:2378158 [meta.py:_save_conda():84] save conda done
2022-05-27 00:07:41,360 DEBUG   HandlerThread:2378158 [meta.py:probe():247] probe done
2022-05-27 00:07:41,368 DEBUG   SenderThread:2378158 [sender.py:send():232] send: files
2022-05-27 00:07:41,369 INFO    SenderThread:2378158 [sender.py:_save_file():948] saving file wandb-metadata.json with policy now
2022-05-27 00:07:41,378 DEBUG   HandlerThread:2378158 [handler.py:handle_request():141] handle_request: stop_status
2022-05-27 00:07:41,380 DEBUG   SenderThread:2378158 [sender.py:send_request():246] send_request: stop_status
2022-05-27 00:07:41,678 DEBUG   SenderThread:2378158 [sender.py:send():232] send: telemetry
2022-05-27 00:07:42,104 INFO    Thread-11 :2378158 [upload_job.py:push():132] Uploaded file /tmp/tmpoyknh0fgwandb/nj8k1byh-wandb-metadata.json
2022-05-27 00:07:42,216 INFO    Thread-7  :2378158 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220527_000736-adaptive_grand-lr_T=45,seed=3,dataset=Pubmed/files/wandb-metadata.json
