****************** Adaptive GRAND laplacian function ******************
****************** Adaptive GRAND laplacian function ******************
GNNEarly
m1.module.weight
torch.Size([80, 1433])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([7, 80])
m2.module.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.odefunc.k_d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.k_d
torch.Size([80])
odeblock.multihead_att_layer.Q.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([128])
odeblock.multihead_att_layer.V.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([128])
odeblock.multihead_att_layer.K.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([128])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
Epoch: 001/100, Runtime 0.827950, Loss 1.949775, forward nfe 176, backward nfe 0, Train: 0.1429, Val: 0.3051, Test: 0.2954, Best time: 95.0000
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 002/100, Runtime 0.738015, Loss 2.108448, forward nfe 870, backward nfe 0, Train: 0.1429, Val: 0.3051, Test: 0.2954, Best time: 95.0000
Epoch: 003/100, Runtime 0.740954, Loss 1.956433, forward nfe 1564, backward nfe 0, Train: 0.1429, Val: 0.3051, Test: 0.2954, Best time: 95.0000
Epoch: 004/100, Runtime 0.699897, Loss 2.136367, forward nfe 2228, backward nfe 0, Train: 0.1429, Val: 0.3051, Test: 0.2954, Best time: 95.0000
Epoch: 005/100, Runtime 0.691314, Loss 1.982779, forward nfe 2874, backward nfe 0, Train: 0.1429, Val: 0.3051, Test: 0.2954, Best time: 95.0000
Epoch: 006/100, Runtime 0.683042, Loss 1.922614, forward nfe 3508, backward nfe 0, Train: 0.2643, Val: 0.3059, Test: 0.2772, Best time: 2.1049
Epoch: 007/100, Runtime 0.673223, Loss 1.929903, forward nfe 4130, backward nfe 0, Train: 0.2643, Val: 0.3059, Test: 0.2772, Best time: 95.0000
Epoch: 008/100, Runtime 0.646766, Loss 1.942377, forward nfe 4728, backward nfe 0, Train: 0.2643, Val: 0.3059, Test: 0.2772, Best time: 95.0000
Epoch: 009/100, Runtime 0.627931, Loss 1.947063, forward nfe 5314, backward nfe 0, Train: 0.2643, Val: 0.3059, Test: 0.2772, Best time: 95.0000
Epoch: 010/100, Runtime 0.600323, Loss 1.940824, forward nfe 5888, backward nfe 0, Train: 0.3429, Val: 0.3654, Test: 0.3249, Best time: 2.3660
Epoch: 011/100, Runtime 0.610320, Loss 1.928973, forward nfe 6450, backward nfe 0, Train: 0.4214, Val: 0.3890, Test: 0.3716, Best time: 8.1099
Epoch: 012/100, Runtime 0.576567, Loss 1.913142, forward nfe 7000, backward nfe 0, Train: 0.4214, Val: 0.3890, Test: 0.3716, Best time: 95.0000
Epoch: 013/100, Runtime 0.566814, Loss 1.898263, forward nfe 7526, backward nfe 0, Train: 0.3786, Val: 0.3919, Test: 0.3706, Best time: 8.7211
Epoch: 014/100, Runtime 0.568270, Loss 1.880976, forward nfe 8052, backward nfe 0, Train: 0.4429, Val: 0.4191, Test: 0.4030, Best time: 9.0376
Epoch: 015/100, Runtime 0.561098, Loss 1.855799, forward nfe 8572, backward nfe 0, Train: 0.4643, Val: 0.4544, Test: 0.4376, Best time: 9.3624
Epoch: 016/100, Runtime 0.529557, Loss 1.826293, forward nfe 9074, backward nfe 0, Train: 0.4714, Val: 0.4728, Test: 0.4599, Best time: 9.7008
Epoch: 017/100, Runtime 0.531109, Loss 1.779631, forward nfe 9564, backward nfe 0, Train: 0.4929, Val: 0.4860, Test: 0.4721, Best time: 7.2840
Epoch: 018/100, Runtime 0.520970, Loss 1.738812, forward nfe 10036, backward nfe 0, Train: 0.5286, Val: 0.5015, Test: 0.4853, Best time: 5.0896
Epoch: 019/100, Runtime 0.503134, Loss 1.675025, forward nfe 10502, backward nfe 0, Train: 0.5286, Val: 0.5015, Test: 0.4853, Best time: 95.0000
Epoch: 020/100, Runtime 0.504709, Loss 1.606658, forward nfe 10950, backward nfe 0, Train: 0.5286, Val: 0.5015, Test: 0.4853, Best time: 95.0000
Epoch: 021/100, Runtime 0.469648, Loss 1.544643, forward nfe 11386, backward nfe 0, Train: 0.5286, Val: 0.5015, Test: 0.4853, Best time: 95.0000
Epoch: 022/100, Runtime 0.473596, Loss 1.451791, forward nfe 11798, backward nfe 0, Train: 0.5286, Val: 0.5015, Test: 0.4853, Best time: 95.0000
Epoch: 023/100, Runtime 0.470931, Loss 1.348198, forward nfe 12204, backward nfe 0, Train: 0.6214, Val: 0.5993, Test: 0.6091, Best time: 84.7996
