2022-06-07 01:08:21,402 INFO    MainThread:343296 [internal.py:wandb_internal():90] W&B internal server running at pid: 343296, started at: 2022-06-07 01:08:21.401558
2022-06-07 01:08:21,408 DEBUG   SenderThread:343296 [sender.py:send():232] send: header
2022-06-07 01:08:21,408 INFO    WriterThread:343296 [datastore.py:open_for_write():75] open: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220607_010820-adaptive_grand-lr_T=60,seed=2,dataset=Pubmed/run-adaptive_grand-lr_T=60,seed=2,dataset=Pubmed.wandb
2022-06-07 01:08:21,409 DEBUG   SenderThread:343296 [sender.py:send():232] send: run
2022-06-07 01:08:21,873 DEBUG   HandlerThread:343296 [handler.py:handle_request():141] handle_request: check_version
2022-06-07 01:08:21,878 INFO    SenderThread:343296 [dir_watcher.py:__init__():197] watching files in: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220607_010820-adaptive_grand-lr_T=60,seed=2,dataset=Pubmed/files
2022-06-07 01:08:21,878 INFO    SenderThread:343296 [sender.py:_start_run_threads():811] run started: adaptive_grand-lr_T=60,seed=2,dataset=Pubmed with start time 1654538900
2022-06-07 01:08:21,879 DEBUG   SenderThread:343296 [sender.py:send():232] send: summary
2022-06-07 01:08:21,879 INFO    SenderThread:343296 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-07 01:08:21,879 DEBUG   SenderThread:343296 [sender.py:send_request():246] send_request: check_version
2022-06-07 01:08:22,087 DEBUG   HandlerThread:343296 [handler.py:handle_request():141] handle_request: run_start
2022-06-07 01:08:22,101 DEBUG   HandlerThread:343296 [meta.py:__init__():35] meta init
2022-06-07 01:08:22,101 DEBUG   HandlerThread:343296 [meta.py:__init__():49] meta init done
2022-06-07 01:08:22,101 DEBUG   HandlerThread:343296 [meta.py:probe():209] probe
2022-06-07 01:08:22,108 DEBUG   HandlerThread:343296 [meta.py:_setup_git():199] setup git
2022-06-07 01:08:22,131 DEBUG   HandlerThread:343296 [meta.py:_setup_git():206] setup git done
2022-06-07 01:08:22,131 DEBUG   HandlerThread:343296 [meta.py:_save_pip():53] save pip
2022-06-07 01:08:22,132 DEBUG   HandlerThread:343296 [meta.py:_save_pip():67] save pip done
2022-06-07 01:08:22,132 DEBUG   HandlerThread:343296 [meta.py:_save_conda():74] save conda
2022-06-07 01:08:22,883 INFO    Thread-7  :343296 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220607_010820-adaptive_grand-lr_T=60,seed=2,dataset=Pubmed/files/wandb-summary.json
2022-06-07 01:08:22,884 INFO    Thread-7  :343296 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220607_010820-adaptive_grand-lr_T=60,seed=2,dataset=Pubmed/files/conda-environment.yaml
2022-06-07 01:08:22,884 INFO    Thread-7  :343296 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220607_010820-adaptive_grand-lr_T=60,seed=2,dataset=Pubmed/files/requirements.txt
2022-06-07 01:08:25,881 INFO    Thread-7  :343296 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220607_010820-adaptive_grand-lr_T=60,seed=2,dataset=Pubmed/files/conda-environment.yaml
2022-06-07 01:08:26,018 DEBUG   HandlerThread:343296 [meta.py:_save_conda():84] save conda done
2022-06-07 01:08:26,018 DEBUG   HandlerThread:343296 [meta.py:probe():247] probe done
2022-06-07 01:08:26,029 DEBUG   SenderThread:343296 [sender.py:send():232] send: files
2022-06-07 01:08:26,030 INFO    SenderThread:343296 [sender.py:_save_file():948] saving file wandb-metadata.json with policy now
2022-06-07 01:08:26,038 DEBUG   HandlerThread:343296 [handler.py:handle_request():141] handle_request: stop_status
2022-06-07 01:08:26,038 DEBUG   SenderThread:343296 [sender.py:send_request():246] send_request: stop_status
2022-06-07 01:08:26,328 DEBUG   SenderThread:343296 [sender.py:send():232] send: telemetry
2022-06-07 01:08:26,793 INFO    Thread-11 :343296 [upload_job.py:push():132] Uploaded file /tmp/tmp0wjlm3fywandb/1gtuk3h4-wandb-metadata.json
2022-06-07 01:08:26,882 INFO    Thread-7  :343296 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220607_010820-adaptive_grand-lr_T=60,seed=2,dataset=Pubmed/files/wandb-metadata.json
