****************** Adaptive GRAND laplacian function ******************
****************** Adaptive GRAND laplacian function ******************
GNNEarly
m1.module.weight
torch.Size([80, 1433])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([7, 80])
m2.module.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.odefunc.k_d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.k_d
torch.Size([80])
odeblock.multihead_att_layer.Q.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([128])
odeblock.multihead_att_layer.V.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([128])
odeblock.multihead_att_layer.K.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([128])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 001/100, Runtime 4.646879, Loss 1.947540, forward nfe 146, backward nfe 0, Train: 0.2714, Val: 0.2610, Test: 0.2893, Best time: 0.0966
Epoch: 002/100, Runtime 4.752457, Loss 1.854691, forward nfe 690, backward nfe 0, Train: 0.6214, Val: 0.6574, Test: 0.6406, Best time: 3.8522
Epoch: 003/100, Runtime 4.529070, Loss 1.595620, forward nfe 1234, backward nfe 0, Train: 0.7786, Val: 0.7669, Test: 0.7807, Best time: 7.7932
Epoch: 004/100, Runtime 4.488498, Loss 1.314094, forward nfe 1760, backward nfe 0, Train: 0.8786, Val: 0.8110, Test: 0.8162, Best time: 10.6111
Epoch: 005/100, Runtime 4.369401, Loss 1.073754, forward nfe 2274, backward nfe 0, Train: 0.8786, Val: 0.8110, Test: 0.8162, Best time: 75.0000
Epoch: 006/100, Runtime 4.285218, Loss 0.823269, forward nfe 2782, backward nfe 0, Train: 0.8786, Val: 0.8110, Test: 0.8162, Best time: 75.0000
Epoch: 007/100, Runtime 4.235256, Loss 0.630100, forward nfe 3272, backward nfe 0, Train: 0.9143, Val: 0.8132, Test: 0.8284, Best time: 11.7511
Epoch: 008/100, Runtime 4.044345, Loss 0.562797, forward nfe 3762, backward nfe 0, Train: 0.9143, Val: 0.8132, Test: 0.8284, Best time: 75.0000
Epoch: 009/100, Runtime 3.871494, Loss 0.477371, forward nfe 4222, backward nfe 0, Train: 0.9143, Val: 0.8132, Test: 0.8284, Best time: 75.0000
Epoch: 010/100, Runtime 3.743454, Loss 0.455732, forward nfe 4670, backward nfe 0, Train: 0.9071, Val: 0.8162, Test: 0.8355, Best time: 13.6031
Epoch: 011/100, Runtime 3.826230, Loss 0.390395, forward nfe 5112, backward nfe 0, Train: 0.9071, Val: 0.8162, Test: 0.8355, Best time: 75.0000
Epoch: 012/100, Runtime 3.652202, Loss 0.395944, forward nfe 5536, backward nfe 0, Train: 0.9071, Val: 0.8162, Test: 0.8355, Best time: 75.0000
Epoch: 013/100, Runtime 3.532122, Loss 0.357942, forward nfe 5960, backward nfe 0, Train: 0.9286, Val: 0.8169, Test: 0.8183, Best time: 57.5778
Epoch: 014/100, Runtime 3.355492, Loss 0.365810, forward nfe 6372, backward nfe 0, Train: 0.9286, Val: 0.8279, Test: 0.8244, Best time: 111.8106
