2022-06-05 22:23:58,497 INFO    MainThread:1896813 [internal.py:wandb_internal():90] W&B internal server running at pid: 1896813, started at: 2022-06-05 22:23:58.496783
2022-06-05 22:23:58,503 INFO    WriterThread:1896813 [datastore.py:open_for_write():75] open: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220605_222357-adaptive_grand-lr_T=55,seed=5,dataset=Pubmed/run-adaptive_grand-lr_T=55,seed=5,dataset=Pubmed.wandb
2022-06-05 22:23:58,503 DEBUG   SenderThread:1896813 [sender.py:send():232] send: header
2022-06-05 22:23:58,503 DEBUG   SenderThread:1896813 [sender.py:send():232] send: run
2022-06-05 22:23:58,939 DEBUG   HandlerThread:1896813 [handler.py:handle_request():141] handle_request: check_version
2022-06-05 22:23:58,940 INFO    SenderThread:1896813 [dir_watcher.py:__init__():197] watching files in: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220605_222357-adaptive_grand-lr_T=55,seed=5,dataset=Pubmed/files
2022-06-05 22:23:58,940 INFO    SenderThread:1896813 [sender.py:_start_run_threads():811] run started: adaptive_grand-lr_T=55,seed=5,dataset=Pubmed with start time 1654442637
2022-06-05 22:23:58,940 DEBUG   SenderThread:1896813 [sender.py:send():232] send: summary
2022-06-05 22:23:58,941 INFO    SenderThread:1896813 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-05 22:23:58,941 DEBUG   SenderThread:1896813 [sender.py:send_request():246] send_request: check_version
2022-06-05 22:23:59,145 DEBUG   HandlerThread:1896813 [handler.py:handle_request():141] handle_request: run_start
2022-06-05 22:23:59,156 DEBUG   HandlerThread:1896813 [meta.py:__init__():35] meta init
2022-06-05 22:23:59,157 DEBUG   HandlerThread:1896813 [meta.py:__init__():49] meta init done
2022-06-05 22:23:59,157 DEBUG   HandlerThread:1896813 [meta.py:probe():209] probe
2022-06-05 22:23:59,175 DEBUG   HandlerThread:1896813 [meta.py:_setup_git():199] setup git
2022-06-05 22:23:59,219 DEBUG   HandlerThread:1896813 [meta.py:_setup_git():206] setup git done
2022-06-05 22:23:59,219 DEBUG   HandlerThread:1896813 [meta.py:_save_pip():53] save pip
2022-06-05 22:23:59,220 DEBUG   HandlerThread:1896813 [meta.py:_save_pip():67] save pip done
2022-06-05 22:23:59,220 DEBUG   HandlerThread:1896813 [meta.py:_save_conda():74] save conda
