2022-06-02 02:12:04,662 INFO    MainThread:3854053 [internal.py:wandb_internal():90] W&B internal server running at pid: 3854053, started at: 2022-06-02 02:12:04.661928
2022-06-02 02:12:04,670 DEBUG   SenderThread:3854053 [sender.py:send():232] send: header
2022-06-02 02:12:04,670 DEBUG   SenderThread:3854053 [sender.py:send():232] send: run
2022-06-02 02:12:04,673 INFO    WriterThread:3854053 [datastore.py:open_for_write():75] open: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220602_021203-adaptive_grand-lr_T=50,seed=5,dataset=Pubmed/run-adaptive_grand-lr_T=50,seed=5,dataset=Pubmed.wandb
2022-06-02 02:12:05,119 DEBUG   HandlerThread:3854053 [handler.py:handle_request():141] handle_request: check_version
2022-06-02 02:12:05,130 INFO    SenderThread:3854053 [dir_watcher.py:__init__():197] watching files in: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220602_021203-adaptive_grand-lr_T=50,seed=5,dataset=Pubmed/files
2022-06-02 02:12:05,130 INFO    SenderThread:3854053 [sender.py:_start_run_threads():811] run started: adaptive_grand-lr_T=50,seed=5,dataset=Pubmed with start time 1654110723
2022-06-02 02:12:05,130 DEBUG   SenderThread:3854053 [sender.py:send():232] send: summary
2022-06-02 02:12:05,130 INFO    SenderThread:3854053 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-02 02:12:05,130 DEBUG   SenderThread:3854053 [sender.py:send_request():246] send_request: check_version
2022-06-02 02:12:05,318 DEBUG   HandlerThread:3854053 [handler.py:handle_request():141] handle_request: run_start
2022-06-02 02:12:05,351 DEBUG   HandlerThread:3854053 [meta.py:__init__():35] meta init
2022-06-02 02:12:05,352 DEBUG   HandlerThread:3854053 [meta.py:__init__():49] meta init done
2022-06-02 02:12:05,352 DEBUG   HandlerThread:3854053 [meta.py:probe():209] probe
2022-06-02 02:12:05,359 DEBUG   HandlerThread:3854053 [meta.py:_setup_git():199] setup git
2022-06-02 02:12:05,379 DEBUG   HandlerThread:3854053 [meta.py:_setup_git():206] setup git done
2022-06-02 02:12:05,379 DEBUG   HandlerThread:3854053 [meta.py:_save_pip():53] save pip
2022-06-02 02:12:05,379 DEBUG   HandlerThread:3854053 [meta.py:_save_pip():67] save pip done
2022-06-02 02:12:05,380 DEBUG   HandlerThread:3854053 [meta.py:_save_conda():74] save conda
2022-06-02 02:12:06,137 INFO    Thread-7  :3854053 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220602_021203-adaptive_grand-lr_T=50,seed=5,dataset=Pubmed/files/conda-environment.yaml
2022-06-02 02:12:06,138 INFO    Thread-7  :3854053 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220602_021203-adaptive_grand-lr_T=50,seed=5,dataset=Pubmed/files/requirements.txt
2022-06-02 02:12:06,138 INFO    Thread-7  :3854053 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220602_021203-adaptive_grand-lr_T=50,seed=5,dataset=Pubmed/files/wandb-summary.json
2022-06-02 02:12:11,134 INFO    Thread-7  :3854053 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220602_021203-adaptive_grand-lr_T=50,seed=5,dataset=Pubmed/files/output.log
2022-06-02 02:12:11,390 DEBUG   HandlerThread:3854053 [meta.py:_save_conda():84] save conda done
2022-06-02 02:12:11,390 DEBUG   HandlerThread:3854053 [meta.py:probe():247] probe done
2022-06-02 02:12:11,402 DEBUG   HandlerThread:3854053 [handler.py:handle_request():141] handle_request: stop_status
2022-06-02 02:12:11,403 DEBUG   SenderThread:3854053 [sender.py:send_request():246] send_request: stop_status
2022-06-02 02:12:11,735 DEBUG   SenderThread:3854053 [sender.py:send():232] send: telemetry
2022-06-02 02:12:11,736 DEBUG   SenderThread:3854053 [sender.py:send():232] send: files
2022-06-02 02:12:11,736 INFO    SenderThread:3854053 [sender.py:_save_file():948] saving file wandb-metadata.json with policy now
2022-06-02 02:12:12,134 INFO    Thread-7  :3854053 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220602_021203-adaptive_grand-lr_T=50,seed=5,dataset=Pubmed/files/conda-environment.yaml
2022-06-02 02:12:12,135 INFO    Thread-7  :3854053 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220602_021203-adaptive_grand-lr_T=50,seed=5,dataset=Pubmed/files/wandb-metadata.json
