****************** Adaptive GRAND laplacian function ******************
****************** Adaptive GRAND laplacian function ******************
GNNEarly
m1.module.weight
torch.Size([80, 3703])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([6, 80])
m2.module.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.odefunc.k_d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.k_d
torch.Size([80])
odeblock.multihead_att_layer.output_var
torch.Size([1])
odeblock.multihead_att_layer.lengthscale
torch.Size([1])
odeblock.multihead_att_layer.Q.weight
torch.Size([32, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([32])
odeblock.multihead_att_layer.V.weight
torch.Size([32, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([32])
odeblock.multihead_att_layer.K.weight
torch.Size([32, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([32])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 4])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
Epoch: 001/100, Runtime 0.596195, Loss 1.793920, forward nfe 146, backward nfe 0, Train: 0.2083, Val: 0.1630, Test: 0.1597, Best time: 6.0660
Epoch: 002/100, Runtime 0.541552, Loss 1.778608, forward nfe 606, backward nfe 0, Train: 0.4583, Val: 0.3971, Test: 0.4452, Best time: 0.0371
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 003/100, Runtime 0.538489, Loss 1.745572, forward nfe 1072, backward nfe 0, Train: 0.4833, Val: 0.4101, Test: 0.4435, Best time: 0.2795
Epoch: 004/100, Runtime 0.550806, Loss 1.741508, forward nfe 1532, backward nfe 0, Train: 0.5167, Val: 0.4536, Test: 0.4968, Best time: 0.0367
Epoch: 005/100, Runtime 0.522430, Loss 1.685858, forward nfe 1992, backward nfe 0, Train: 0.5250, Val: 0.5290, Test: 0.5435, Best time: 52.4988
Epoch: 006/100, Runtime 0.518571, Loss 1.659349, forward nfe 2440, backward nfe 0, Train: 0.6500, Val: 0.5725, Test: 0.6000, Best time: 33.6762
Epoch: 007/100, Runtime 0.509992, Loss 1.680912, forward nfe 2882, backward nfe 0, Train: 0.7000, Val: 0.6428, Test: 0.6484, Best time: 47.5836
Epoch: 008/100, Runtime 0.499357, Loss 1.615425, forward nfe 3318, backward nfe 0, Train: 0.7500, Val: 0.7217, Test: 0.7484, Best time: 16.8690
Epoch: 009/100, Runtime 0.495968, Loss 1.622705, forward nfe 3748, backward nfe 0, Train: 0.7500, Val: 0.7217, Test: 0.7484, Best time: 45.0000
Epoch: 010/100, Runtime 0.482887, Loss 1.588830, forward nfe 4178, backward nfe 0, Train: 0.7500, Val: 0.7217, Test: 0.7484, Best time: 45.0000
Epoch: 011/100, Runtime 0.484180, Loss 1.583028, forward nfe 4596, backward nfe 0, Train: 0.7500, Val: 0.7217, Test: 0.7484, Best time: 45.0000
Epoch: 012/100, Runtime 0.460216, Loss 1.574199, forward nfe 4996, backward nfe 0, Train: 0.7500, Val: 0.7217, Test: 0.7484, Best time: 45.0000
Epoch: 013/100, Runtime 0.456911, Loss 1.529587, forward nfe 5408, backward nfe 0, Train: 0.7500, Val: 0.7217, Test: 0.7484, Best time: 45.0000
Epoch: 014/100, Runtime 0.466669, Loss 1.558970, forward nfe 5808, backward nfe 0, Train: 0.7500, Val: 0.7217, Test: 0.7484, Best time: 45.0000
Epoch: 015/100, Runtime 0.443154, Loss 1.489088, forward nfe 6190, backward nfe 0, Train: 0.7500, Val: 0.7217, Test: 0.7484, Best time: 45.0000
Epoch: 016/100, Runtime 0.451716, Loss 1.471917, forward nfe 6566, backward nfe 0, Train: 0.7083, Val: 0.7370, Test: 0.7371, Best time: 31.2565
Epoch: 017/100, Runtime 0.438678, Loss 1.443157, forward nfe 6942, backward nfe 0, Train: 0.6917, Val: 0.7428, Test: 0.7403, Best time: 44.7204
Epoch: 018/100, Runtime 0.453771, Loss 1.348026, forward nfe 7330, backward nfe 0, Train: 0.6917, Val: 0.7435, Test: 0.7500, Best time: 62.4846
Epoch: 019/100, Runtime 0.442045, Loss 1.333103, forward nfe 7718, backward nfe 0, Train: 0.6917, Val: 0.7435, Test: 0.7500, Best time: 45.0000
Epoch: 020/100, Runtime 0.434871, Loss 1.252125, forward nfe 8094, backward nfe 0, Train: 0.6917, Val: 0.7435, Test: 0.7500, Best time: 45.0000
Epoch: 021/100, Runtime 0.422840, Loss 1.423704, forward nfe 8470, backward nfe 0, Train: 0.6917, Val: 0.7435, Test: 0.7500, Best time: 45.0000
Epoch: 022/100, Runtime 0.409722, Loss 1.331639, forward nfe 8828, backward nfe 0, Train: 0.6917, Val: 0.7435, Test: 0.7500, Best time: 45.0000
Epoch: 023/100, Runtime 0.418977, Loss 1.314982, forward nfe 9180, backward nfe 0, Train: 0.6917, Val: 0.7435, Test: 0.7500, Best time: 45.0000
