2022-05-30 21:51:26,222 INFO    MainThread:279247 [internal.py:wandb_internal():90] W&B internal server running at pid: 279247, started at: 2022-05-30 21:51:26.222156
2022-05-30 21:51:26,228 INFO    WriterThread:279247 [datastore.py:open_for_write():75] open: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/run-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed.wandb
2022-05-30 21:51:26,231 DEBUG   SenderThread:279247 [sender.py:send():232] send: header
2022-05-30 21:51:26,231 DEBUG   SenderThread:279247 [sender.py:send():232] send: run
2022-05-30 21:51:26,649 INFO    SenderThread:279247 [dir_watcher.py:__init__():197] watching files in: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files
2022-05-30 21:51:26,649 INFO    SenderThread:279247 [sender.py:_start_run_threads():811] run started: adaptive_grand-lr_T=50,seed=3,dataset=Pubmed with start time 1653922285
2022-05-30 21:51:26,649 DEBUG   SenderThread:279247 [sender.py:send():232] send: summary
2022-05-30 21:51:26,649 INFO    SenderThread:279247 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-05-30 21:51:26,650 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: check_version
2022-05-30 21:51:26,651 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: check_version
2022-05-30 21:51:26,841 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: run_start
2022-05-30 21:51:26,856 DEBUG   HandlerThread:279247 [meta.py:__init__():35] meta init
2022-05-30 21:51:26,856 DEBUG   HandlerThread:279247 [meta.py:__init__():49] meta init done
2022-05-30 21:51:26,856 DEBUG   HandlerThread:279247 [meta.py:probe():209] probe
2022-05-30 21:51:26,862 DEBUG   HandlerThread:279247 [meta.py:_setup_git():199] setup git
2022-05-30 21:51:26,881 DEBUG   HandlerThread:279247 [meta.py:_setup_git():206] setup git done
2022-05-30 21:51:26,881 DEBUG   HandlerThread:279247 [meta.py:_save_pip():53] save pip
2022-05-30 21:51:26,881 DEBUG   HandlerThread:279247 [meta.py:_save_pip():67] save pip done
2022-05-30 21:51:26,882 DEBUG   HandlerThread:279247 [meta.py:_save_conda():74] save conda
2022-05-30 21:51:27,651 INFO    Thread-7  :279247 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files/wandb-summary.json
2022-05-30 21:51:27,652 INFO    Thread-7  :279247 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files/conda-environment.yaml
2022-05-30 21:51:27,652 INFO    Thread-7  :279247 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files/requirements.txt
2022-05-30 21:51:29,655 INFO    Thread-7  :279247 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files/conda-environment.yaml
2022-05-30 21:51:29,725 DEBUG   HandlerThread:279247 [meta.py:_save_conda():84] save conda done
2022-05-30 21:51:29,726 DEBUG   HandlerThread:279247 [meta.py:probe():247] probe done
2022-05-30 21:51:29,734 DEBUG   SenderThread:279247 [sender.py:send():232] send: files
2022-05-30 21:51:29,735 INFO    SenderThread:279247 [sender.py:_save_file():948] saving file wandb-metadata.json with policy now
2022-05-30 21:51:29,744 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:51:29,745 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:51:30,071 DEBUG   SenderThread:279247 [sender.py:send():232] send: telemetry
2022-05-30 21:51:30,493 INFO    Thread-11 :279247 [upload_job.py:push():132] Uploaded file /tmp/tmpo5eunotowandb/121ultpx-wandb-metadata.json
2022-05-30 21:51:30,657 INFO    Thread-7  :279247 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files/output.log
2022-05-30 21:51:30,657 INFO    Thread-7  :279247 [dir_watcher.py:_on_file_created():244] file/dir created: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files/wandb-metadata.json
2022-05-30 21:51:40,664 INFO    Thread-7  :279247 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files/output.log
2022-05-30 21:51:45,074 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:51:45,074 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:51:55,196 DEBUG   SenderThread:279247 [sender.py:send():232] send: stats
2022-05-30 21:51:57,675 INFO    Thread-7  :279247 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files/config.yaml
2022-05-30 21:52:00,384 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:52:00,385 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:52:15,746 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:52:15,747 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:52:25,516 DEBUG   SenderThread:279247 [sender.py:send():232] send: stats
2022-05-30 21:52:31,056 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:52:31,057 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:52:46,383 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:52:46,384 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:52:55,827 DEBUG   SenderThread:279247 [sender.py:send():232] send: stats
2022-05-30 21:53:01,712 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:53:01,713 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:53:15,138 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: partial_history
2022-05-30 21:53:15,141 DEBUG   SenderThread:279247 [sender.py:send():232] send: history
2022-05-30 21:53:15,141 DEBUG   SenderThread:279247 [sender.py:send():232] send: summary
2022-05-30 21:53:15,143 INFO    SenderThread:279247 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-05-30 21:53:15,727 INFO    Thread-7  :279247 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files/wandb-summary.json
2022-05-30 21:53:16,728 INFO    Thread-7  :279247 [dir_watcher.py:_on_file_modified():257] file/dir modified: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220530_215125-adaptive_grand-lr_T=50,seed=3,dataset=Pubmed/files/output.log
2022-05-30 21:53:17,031 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:53:17,032 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:53:26,105 DEBUG   SenderThread:279247 [sender.py:send():232] send: stats
2022-05-30 21:53:32,362 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:53:32,362 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:53:47,692 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:53:47,692 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:53:56,403 DEBUG   SenderThread:279247 [sender.py:send():232] send: stats
2022-05-30 21:54:03,024 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:54:03,024 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:54:18,349 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
2022-05-30 21:54:18,349 DEBUG   SenderThread:279247 [sender.py:send_request():246] send_request: stop_status
2022-05-30 21:54:26,704 DEBUG   SenderThread:279247 [sender.py:send():232] send: stats
2022-05-30 21:54:33,672 DEBUG   HandlerThread:279247 [handler.py:handle_request():141] handle_request: stop_status
