****************** Adaptive GRAND laplacian function ******************
****************** Adaptive GRAND laplacian function ******************
GNNEarly
m1.module.weight
torch.Size([80, 3703])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([6, 80])
m2.module.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.odefunc.k_d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.k_d
torch.Size([80])
odeblock.multihead_att_layer.output_var
torch.Size([1])
odeblock.multihead_att_layer.lengthscale
torch.Size([1])
odeblock.multihead_att_layer.Q.weight
torch.Size([32, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([32])
odeblock.multihead_att_layer.V.weight
torch.Size([32, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([32])
odeblock.multihead_att_layer.K.weight
torch.Size([32, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([32])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 4])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
Epoch: 001/100, Runtime 0.995391, Loss 1.791012, forward nfe 242, backward nfe 0, Train: 0.3750, Val: 0.4841, Test: 0.4839, Best time: 302.3386
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 002/100, Runtime 0.885931, Loss 1.747953, forward nfe 1068, backward nfe 0, Train: 0.5500, Val: 0.5761, Test: 0.5758, Best time: 108.0198
Epoch: 003/100, Runtime 0.884119, Loss 1.721220, forward nfe 1882, backward nfe 0, Train: 0.6250, Val: 0.6355, Test: 0.6258, Best time: 43.2324
Epoch: 004/100, Runtime 0.874571, Loss 1.707907, forward nfe 2684, backward nfe 0, Train: 0.7000, Val: 0.6928, Test: 0.6823, Best time: 49.1159
Epoch: 005/100, Runtime 0.860877, Loss 1.639918, forward nfe 3480, backward nfe 0, Train: 0.6833, Val: 0.7225, Test: 0.7194, Best time: 74.9131
Epoch: 006/100, Runtime 0.899321, Loss 1.590483, forward nfe 4258, backward nfe 0, Train: 0.6833, Val: 0.7225, Test: 0.7194, Best time: 100.0000
Epoch: 007/100, Runtime 0.832458, Loss 1.476434, forward nfe 5030, backward nfe 0, Train: 0.6833, Val: 0.7225, Test: 0.7194, Best time: 100.0000
Epoch: 008/100, Runtime 0.819007, Loss 1.487925, forward nfe 5778, backward nfe 0, Train: 0.6833, Val: 0.7225, Test: 0.7194, Best time: 100.0000
Epoch: 009/100, Runtime 0.821138, Loss 1.459085, forward nfe 6526, backward nfe 0, Train: 0.6833, Val: 0.7225, Test: 0.7194, Best time: 100.0000
Epoch: 010/100, Runtime 0.811189, Loss 1.466937, forward nfe 7262, backward nfe 0, Train: 0.6833, Val: 0.7225, Test: 0.7194, Best time: 100.0000
Epoch: 011/100, Runtime 0.839338, Loss 1.498590, forward nfe 7980, backward nfe 0, Train: 0.6833, Val: 0.7225, Test: 0.7194, Best time: 100.0000
Epoch: 012/100, Runtime 0.794558, Loss 1.486402, forward nfe 8698, backward nfe 0, Train: 0.6833, Val: 0.7225, Test: 0.7194, Best time: 100.0000
Epoch: 013/100, Runtime 0.784435, Loss 1.524863, forward nfe 9404, backward nfe 0, Train: 0.7167, Val: 0.7319, Test: 0.7306, Best time: 72.8001
Epoch: 014/100, Runtime 0.715949, Loss 1.400271, forward nfe 10092, backward nfe 0, Train: 0.7250, Val: 0.7377, Test: 0.7419, Best time: 16.9806
Epoch: 015/100, Runtime 0.736021, Loss 1.478853, forward nfe 10756, backward nfe 0, Train: 0.7250, Val: 0.7377, Test: 0.7419, Best time: 100.0000
Epoch: 016/100, Runtime 0.734701, Loss 1.433797, forward nfe 11420, backward nfe 0, Train: 0.7250, Val: 0.7377, Test: 0.7419, Best time: 100.0000
Epoch: 017/100, Runtime 0.741759, Loss 1.410305, forward nfe 12090, backward nfe 0, Train: 0.7250, Val: 0.7377, Test: 0.7419, Best time: 100.0000
Epoch: 018/100, Runtime 0.744186, Loss 1.376022, forward nfe 12748, backward nfe 0, Train: 0.7250, Val: 0.7377, Test: 0.7419, Best time: 100.0000
Epoch: 019/100, Runtime 0.717164, Loss 1.379404, forward nfe 13394, backward nfe 0, Train: 0.7250, Val: 0.7377, Test: 0.7419, Best time: 100.0000
Epoch: 020/100, Runtime 0.707877, Loss 1.293349, forward nfe 14022, backward nfe 0, Train: 0.7250, Val: 0.7377, Test: 0.7419, Best time: 100.0000
Epoch: 021/100, Runtime 0.679583, Loss 1.285549, forward nfe 14644, backward nfe 0, Train: 0.7250, Val: 0.7377, Test: 0.7419, Best time: 100.0000
Epoch: 022/100, Runtime 0.677900, Loss 1.338161, forward nfe 15254, backward nfe 0, Train: 0.7250, Val: 0.7377, Test: 0.7419, Best time: 100.0000
