****************** Adaptive GRAND laplacian function ******************
****************** Adaptive GRAND laplacian function ******************
GNNEarly
m1.module.weight
torch.Size([128, 500])
m1.module.bias
torch.Size([128])
m2.module.weight
torch.Size([3, 128])
m2.module.bias
torch.Size([3])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([128, 128])
odeblock.odefunc.d
torch.Size([128])
odeblock.odefunc.k_d
torch.Size([128])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([128, 128])
odeblock.reg_odefunc.odefunc.d
torch.Size([128])
odeblock.reg_odefunc.odefunc.k_d
torch.Size([128])
odeblock.multihead_att_layer.Q.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.Q.bias
torch.Size([16])
odeblock.multihead_att_layer.V.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.V.bias
torch.Size([16])
odeblock.multihead_att_layer.K.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.K.bias
torch.Size([16])
odeblock.multihead_att_layer.Wout.weight
torch.Size([128, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([128])
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: AdaptiveHeunSolver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 001/100, Runtime 33.749604, Loss 1.098640, forward nfe 80, backward nfe 3335, Train: 0.7167, Val: 0.7326, Test: 0.7110, Best time: 28.1216
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 002/100, Runtime 29.110365, Loss 1.086775, forward nfe 504, backward nfe 6199, Train: 0.7167, Val: 0.7326, Test: 0.7110, Best time: 35.0000
Epoch: 003/100, Runtime 29.243371, Loss 1.069067, forward nfe 928, backward nfe 9038, Train: 0.7167, Val: 0.7375, Test: 0.7156, Best time: 69.9136
Epoch: 004/100, Runtime 27.463419, Loss 1.037443, forward nfe 1358, backward nfe 11729, Train: 0.7167, Val: 0.7375, Test: 0.7156, Best time: 35.0000
Epoch: 005/100, Runtime 27.317418, Loss 0.994456, forward nfe 1794, backward nfe 14407, Train: 0.7167, Val: 0.7375, Test: 0.7156, Best time: 35.0000
Epoch: 006/100, Runtime 26.185502, Loss 0.953212, forward nfe 2230, backward nfe 17003, Train: 0.7167, Val: 0.7375, Test: 0.7156, Best time: 35.0000
Epoch: 007/100, Runtime 27.680694, Loss 0.897095, forward nfe 2666, backward nfe 19714, Train: 0.7167, Val: 0.7375, Test: 0.7156, Best time: 35.0000
Epoch: 008/100, Runtime 22.030457, Loss 0.831975, forward nfe 3102, backward nfe 21844, Train: 0.7167, Val: 0.7375, Test: 0.7156, Best time: 35.0000
Epoch: 009/100, Runtime 21.149376, Loss 0.762327, forward nfe 3544, backward nfe 23886, Train: 0.7167, Val: 0.7375, Test: 0.7156, Best time: 35.0000
Epoch: 010/100, Runtime 20.941644, Loss 0.700974, forward nfe 3992, backward nfe 25901, Train: 0.7833, Val: 0.7458, Test: 0.7217, Best time: 30.3839
Epoch: 011/100, Runtime 22.578312, Loss 0.632283, forward nfe 4440, backward nfe 28126, Train: 0.8000, Val: 0.7549, Test: 0.7294, Best time: 18.5792
Epoch: 012/100, Runtime 21.249975, Loss 0.585916, forward nfe 4888, backward nfe 30213, Train: 0.8333, Val: 0.7597, Test: 0.7374, Best time: 18.5925
Epoch: 013/100, Runtime 27.959632, Loss 0.532906, forward nfe 5336, backward nfe 33013, Train: 0.8333, Val: 0.7736, Test: 0.7522, Best time: 18.6095
Epoch: 014/100, Runtime 23.380395, Loss 0.494770, forward nfe 5784, backward nfe 35309, Train: 0.8167, Val: 0.7812, Test: 0.7626, Best time: 34.1402
Epoch: 015/100, Runtime 21.252373, Loss 0.470288, forward nfe 6232, backward nfe 37381, Train: 0.8667, Val: 0.7937, Test: 0.7727, Best time: 42.3004
Epoch: 016/100, Runtime 21.000761, Loss 0.452762, forward nfe 6680, backward nfe 39426, Train: 0.8667, Val: 0.7937, Test: 0.7727, Best time: 35.0000
Epoch: 017/100, Runtime 25.475030, Loss 0.423837, forward nfe 7128, backward nfe 41965, Train: 0.8833, Val: 0.7972, Test: 0.7812, Best time: 26.7709
Epoch: 018/100, Runtime 20.493600, Loss 0.418359, forward nfe 7576, backward nfe 43958, Train: 0.8500, Val: 0.8007, Test: 0.7817, Best time: 60.8227
Epoch: 019/100, Runtime 24.327009, Loss 0.388203, forward nfe 8024, backward nfe 46394, Train: 0.9167, Val: 0.8035, Test: 0.7881, Best time: 26.7638
Epoch: 020/100, Runtime 20.597156, Loss 0.407342, forward nfe 8472, backward nfe 48418, Train: 0.9167, Val: 0.8035, Test: 0.7881, Best time: 35.0000
Epoch: 021/100, Runtime 20.313414, Loss 0.358105, forward nfe 8914, backward nfe 50401, Train: 0.9167, Val: 0.8049, Test: 0.7794, Best time: 49.2198
Epoch: 022/100, Runtime 22.267621, Loss 0.380935, forward nfe 9356, backward nfe 52617, Train: 0.9167, Val: 0.8049, Test: 0.7794, Best time: 35.0000
Epoch: 023/100, Runtime 22.379756, Loss 0.397367, forward nfe 9798, backward nfe 54860, Train: 0.9167, Val: 0.8049, Test: 0.7794, Best time: 35.0000
Epoch: 024/100, Runtime 24.529384, Loss 0.409319, forward nfe 10240, backward nfe 57304, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 18.8295
Epoch: 025/100, Runtime 27.539109, Loss 0.374560, forward nfe 10682, backward nfe 60080, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 026/100, Runtime 29.273060, Loss 0.363898, forward nfe 11118, backward nfe 63156, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 027/100, Runtime 22.702746, Loss 0.365679, forward nfe 11560, backward nfe 65424, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 028/100, Runtime 29.308179, Loss 0.345349, forward nfe 11996, backward nfe 68434, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 029/100, Runtime 22.917801, Loss 0.354003, forward nfe 12432, backward nfe 70723, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 030/100, Runtime 24.447464, Loss 0.331452, forward nfe 12868, backward nfe 73222, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 031/100, Runtime 22.239510, Loss 0.411671, forward nfe 13304, backward nfe 75391, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 032/100, Runtime 20.885184, Loss 0.316500, forward nfe 13740, backward nfe 77425, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 033/100, Runtime 36.723351, Loss 0.304732, forward nfe 14176, backward nfe 81319, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 034/100, Runtime 21.065930, Loss 0.268321, forward nfe 14618, backward nfe 83370, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 035/100, Runtime 41.536010, Loss 0.326521, forward nfe 15054, backward nfe 87900, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
Epoch: 036/100, Runtime 20.691360, Loss 0.271145, forward nfe 15496, backward nfe 89953, Train: 0.9000, Val: 0.8090, Test: 0.7890, Best time: 35.0000
