2022-05-28 20:20:06,230 INFO    MainThread:1062846 [internal.py:wandb_internal():90] W&B internal server running at pid: 1062846, started at: 2022-05-28 20:20:06.230412
2022-05-28 20:20:06,237 INFO    WriterThread:1062846 [datastore.py:open_for_write():75] open: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220528_202005-adaptive_grand-lr_T=50,seed=1,dataset=Pubmed/run-adaptive_grand-lr_T=50,seed=1,dataset=Pubmed.wandb
2022-05-28 20:20:06,241 DEBUG   SenderThread:1062846 [sender.py:send():232] send: header
2022-05-28 20:20:06,241 DEBUG   SenderThread:1062846 [sender.py:send():232] send: run
2022-05-28 20:20:06,725 INFO    SenderThread:1062846 [dir_watcher.py:__init__():197] watching files in: /media/data-share/hieunm60/graph-neural-pde/src/wandb/run-20220528_202005-adaptive_grand-lr_T=50,seed=1,dataset=Pubmed/files
2022-05-28 20:20:06,725 INFO    SenderThread:1062846 [sender.py:_start_run_threads():811] run started: adaptive_grand-lr_T=50,seed=1,dataset=Pubmed with start time 1653744005
2022-05-28 20:20:06,725 DEBUG   SenderThread:1062846 [sender.py:send():232] send: summary
2022-05-28 20:20:06,726 DEBUG   HandlerThread:1062846 [handler.py:handle_request():141] handle_request: check_version
2022-05-28 20:20:06,727 INFO    SenderThread:1062846 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-05-28 20:20:06,727 DEBUG   SenderThread:1062846 [sender.py:send_request():246] send_request: check_version
2022-05-28 20:20:06,942 DEBUG   HandlerThread:1062846 [handler.py:handle_request():141] handle_request: run_start
2022-05-28 20:20:06,956 DEBUG   HandlerThread:1062846 [meta.py:__init__():35] meta init
2022-05-28 20:20:06,956 DEBUG   HandlerThread:1062846 [meta.py:__init__():49] meta init done
2022-05-28 20:20:06,956 DEBUG   HandlerThread:1062846 [meta.py:probe():209] probe
2022-05-28 20:20:06,963 DEBUG   HandlerThread:1062846 [meta.py:_setup_git():199] setup git
2022-05-28 20:20:06,984 DEBUG   HandlerThread:1062846 [meta.py:_setup_git():206] setup git done
2022-05-28 20:20:06,984 DEBUG   HandlerThread:1062846 [meta.py:_save_pip():53] save pip
