****************** Extended Laplacian Function V.3 ******************
K =  None
Alpha =  1.0
*********************************************************************
****************** Extended Laplacian Function V.3 ******************
K =  None
Alpha =  1.0
*********************************************************************
GNNEarly
m1.module.weight
torch.Size([80, 1433])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([7, 80])
m2.module.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.odefunc.k_d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.k_d
torch.Size([80])
odeblock.multihead_att_layer.Q.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([128])
odeblock.multihead_att_layer.V.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([128])
odeblock.multihead_att_layer.K.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([128])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
Epoch: 001/100, Runtime 1.439982, Loss 1.949343, forward nfe 50, backward nfe 0, Train: 0.3000, Val: 0.2669, Test: 0.2741, Best time: 0.0942
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 002/100, Runtime 1.362809, Loss 1.886870, forward nfe 216, backward nfe 0, Train: 0.7000, Val: 0.5412, Test: 0.5584, Best time: 5.2653
Epoch: 003/100, Runtime 1.346424, Loss 1.735338, forward nfe 376, backward nfe 0, Train: 0.7286, Val: 0.5801, Test: 0.5868, Best time: 3.5940
Epoch: 004/100, Runtime 1.383853, Loss 1.547799, forward nfe 536, backward nfe 0, Train: 0.8286, Val: 0.6809, Test: 0.6802, Best time: 5.2318
Epoch: 005/100, Runtime 1.361611, Loss 1.319265, forward nfe 696, backward nfe 0, Train: 0.9000, Val: 0.7581, Test: 0.7655, Best time: 12.4826
Epoch: 006/100, Runtime 1.364363, Loss 1.043247, forward nfe 856, backward nfe 0, Train: 0.9286, Val: 0.7904, Test: 0.8091, Best time: 16.4369
Epoch: 007/100, Runtime 1.303557, Loss 0.795762, forward nfe 1016, backward nfe 0, Train: 0.9071, Val: 0.8096, Test: 0.8051, Best time: 28.5440
Epoch: 008/100, Runtime 1.300681, Loss 0.593060, forward nfe 1170, backward nfe 0, Train: 0.9214, Val: 0.8191, Test: 0.8162, Best time: 22.5553
Epoch: 009/100, Runtime 1.298039, Loss 0.457742, forward nfe 1324, backward nfe 0, Train: 0.9214, Val: 0.8191, Test: 0.8162, Best time: 15.0000
Epoch: 010/100, Runtime 1.291950, Loss 0.402494, forward nfe 1478, backward nfe 0, Train: 0.9214, Val: 0.8191, Test: 0.8162, Best time: 15.0000
Epoch: 011/100, Runtime 1.198642, Loss 0.279944, forward nfe 1632, backward nfe 0, Train: 0.9214, Val: 0.8191, Test: 0.8162, Best time: 15.0000
Epoch: 012/100, Runtime 1.312837, Loss 0.272339, forward nfe 1774, backward nfe 0, Train: 0.9214, Val: 0.8191, Test: 0.8162, Best time: 15.0000
Epoch: 013/100, Runtime 1.119315, Loss 0.225492, forward nfe 1910, backward nfe 0, Train: 0.9214, Val: 0.8191, Test: 0.8162, Best time: 15.0000
Epoch: 014/100, Runtime 1.205490, Loss 0.209466, forward nfe 2046, backward nfe 0, Train: 0.9214, Val: 0.8191, Test: 0.8162, Best time: 15.0000
Epoch: 015/100, Runtime 1.220793, Loss 0.164105, forward nfe 2182, backward nfe 0, Train: 0.9643, Val: 0.8243, Test: 0.8396, Best time: 46.7589
Epoch: 016/100, Runtime 1.185560, Loss 0.177657, forward nfe 2318, backward nfe 0, Train: 0.9643, Val: 0.8243, Test: 0.8396, Best time: 15.0000
Epoch: 017/100, Runtime 1.135493, Loss 0.140306, forward nfe 2454, backward nfe 0, Train: 0.9643, Val: 0.8243, Test: 0.8396, Best time: 15.0000
Epoch: 018/100, Runtime 1.150189, Loss 0.163602, forward nfe 2590, backward nfe 0, Train: 0.9643, Val: 0.8243, Test: 0.8396, Best time: 15.0000
Epoch: 019/100, Runtime 1.014538, Loss 0.201661, forward nfe 2714, backward nfe 0, Train: 0.9643, Val: 0.8243, Test: 0.8396, Best time: 15.0000
Epoch: 020/100, Runtime 1.005453, Loss 0.126211, forward nfe 2832, backward nfe 0, Train: 0.9643, Val: 0.8243, Test: 0.8396, Best time: 15.0000
Epoch: 021/100, Runtime 1.028612, Loss 0.159117, forward nfe 2950, backward nfe 0, Train: 0.9643, Val: 0.8243, Test: 0.8396, Best time: 15.0000
Epoch: 022/100, Runtime 1.111001, Loss 0.152431, forward nfe 3068, backward nfe 0, Train: 0.9643, Val: 0.8243, Test: 0.8396, Best time: 15.0000
