****************** Adaptive GRAND laplacian function ******************
****************** Adaptive GRAND laplacian function ******************
GNNEarly
m1.module.weight
torch.Size([80, 1433])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([7, 80])
m2.module.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.odefunc.k_d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.k_d
torch.Size([80])
odeblock.multihead_att_layer.Q.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([128])
odeblock.multihead_att_layer.V.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([128])
odeblock.multihead_att_layer.K.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([128])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/home/hieunm60/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 001/100, Runtime 1.170814, Loss 1.948731, forward nfe 32, backward nfe 0, Train: 0.9071, Val: 0.6309, Test: 0.6619, Best time: 2.5401
Epoch: 002/100, Runtime 1.326102, Loss 1.818679, forward nfe 114, backward nfe 0, Train: 0.9000, Val: 0.7772, Test: 0.8000, Best time: 10.4704
Epoch: 003/100, Runtime 1.140322, Loss 1.589555, forward nfe 202, backward nfe 0, Train: 0.9429, Val: 0.7838, Test: 0.7970, Best time: 7.4721
Epoch: 004/100, Runtime 1.373774, Loss 1.322537, forward nfe 290, backward nfe 0, Train: 0.9643, Val: 0.7956, Test: 0.8051, Best time: 9.7203
Epoch: 005/100, Runtime 1.156273, Loss 1.001066, forward nfe 378, backward nfe 0, Train: 0.9571, Val: 0.8257, Test: 0.8254, Best time: 16.3734
Epoch: 006/100, Runtime 1.274832, Loss 0.750823, forward nfe 466, backward nfe 0, Train: 0.9571, Val: 0.8257, Test: 0.8254, Best time: 5.0000
Epoch: 007/100, Runtime 1.291778, Loss 0.514590, forward nfe 554, backward nfe 0, Train: 0.9929, Val: 0.8324, Test: 0.8274, Best time: 12.9110
Epoch: 008/100, Runtime 1.225677, Loss 0.311860, forward nfe 642, backward nfe 0, Train: 0.9929, Val: 0.8368, Test: 0.8274, Best time: 13.1963
Epoch: 009/100, Runtime 1.383952, Loss 0.207173, forward nfe 730, backward nfe 0, Train: 1.0000, Val: 0.8412, Test: 0.8365, Best time: 5.0000
Epoch: 010/100, Runtime 1.103574, Loss 0.127551, forward nfe 818, backward nfe 0, Train: 1.0000, Val: 0.8441, Test: 0.8396, Best time: 18.2247
Epoch: 011/100, Runtime 1.310072, Loss 0.092272, forward nfe 906, backward nfe 0, Train: 1.0000, Val: 0.8441, Test: 0.8396, Best time: 5.0000
Epoch: 012/100, Runtime 1.157802, Loss 0.066597, forward nfe 994, backward nfe 0, Train: 1.0000, Val: 0.8441, Test: 0.8396, Best time: 5.0000
Epoch: 013/100, Runtime 1.119894, Loss 0.089744, forward nfe 1076, backward nfe 0, Train: 1.0000, Val: 0.8441, Test: 0.8396, Best time: 5.0000
Epoch: 014/100, Runtime 1.218312, Loss 0.045590, forward nfe 1158, backward nfe 0, Train: 1.0000, Val: 0.8441, Test: 0.8396, Best time: 5.0000
